user_encoded,course_encoded,rating
38628,421,4.4
41999,646,4.5
38788,412,3.8
43127,1012,5.0
941,1,2.4
17470,151,4.3
17864,868,2.4
15005,518,5.0
19084,151,4.0
42230,45,4.3
32364,652,4.4
13963,49,3.8
16571,489,4.9
8677,128,3.3
4902,971,3.5
33485,977,3.2
18282,1180,5.0
32832,1153,3.7
6492,730,3.9
14201,86,3.2
21231,208,4.4
6097,455,4.3
37896,500,4.4
39453,25,4.1
16567,50,3.5
5225,64,2.9
2285,808,4.0
10366,177,4.8
864,319,3.5
13392,1033,5.0
39163,794,4.6
1888,972,4.2
36584,421,3.9
31327,636,3.6
33413,1124,4.0
16680,1009,4.2
4032,422,4.1
862,638,4.3
6124,1054,3.3
38034,754,4.4
25782,48,4.1
15137,432,3.6
34864,1019,4.7
12094,1054,2.2
24085,647,2.5
29416,851,5.0
24641,44,5.0
32224,1075,2.9
10718,67,5.0
26118,229,3.9
161,635,3.2
11042,632,3.3
19653,923,4.7
34779,939,3.8
30897,281,3.5
23079,884,4.8
9426,451,3.7
8664,959,3.5
38520,1004,4.0
7615,362,4.1
3162,548,2.8
25956,841,3.4
23201,507,2.8
16614,821,2.9
24243,586,4.0
37342,1160,4.2
21900,1060,2.5
27354,867,3.4
36449,875,4.8
25583,939,3.7
37549,662,3.9
21537,527,3.0
15032,313,4.4
3798,298,5.0
39830,409,4.0
17312,539,5.0
7373,673,3.5
3998,1024,5.0
9345,143,4.0
15231,346,4.1
30930,811,5.0
32291,907,3.8
26387,489,4.1
20633,831,4.1
31891,536,3.8
40743,1191,3.4
39067,1024,3.9
43010,230,3.5
1523,109,4.1
18109,31,4.5
26144,566,3.3
36454,853,5.0
3798,328,3.8
26003,517,4.2
25211,34,2.9
41066,1106,4.1
41363,615,3.7
26505,317,1.3
12590,1155,3.7
9143,978,4.3
32383,639,5.0
28761,131,3.8
10426,498,3.8
32507,367,4.6
32719,485,4.7
8851,51,4.1
30939,931,2.6
9541,520,3.2
24329,1019,4.8
35197,563,4.0
40409,940,4.7
40383,156,3.4
18797,824,4.7
28598,32,2.8
34908,622,3.1
12447,928,2.7
38562,933,5.0
2339,445,3.7
3498,16,4.5
16200,281,4.2
9589,3,5.0
10349,522,4.6
31149,4,4.1
8579,775,4.3
24810,568,4.0
21103,772,3.9
6203,518,4.1
682,175,4.1
41900,98,4.2
21305,1186,2.8
12987,279,3.6
39122,304,4.1
23845,554,2.8
41293,34,3.0
19173,502,4.1
32348,29,3.2
24665,79,4.8
18246,945,4.0
4864,139,3.9
2917,757,4.1
29528,968,4.8
22331,506,3.6
38522,1121,4.9
9640,819,4.6
13486,1033,4.5
37348,1076,3.6
14603,298,4.2
24756,628,3.0
32292,1102,4.2
18073,34,3.3
17255,1156,4.2
6797,268,5.0
36229,853,4.8
12256,77,2.6
22871,948,5.0
24658,19,2.9
10681,784,3.2
40430,1021,4.4
36154,208,3.9
16689,484,4.9
25666,607,5.0
36275,997,4.3
34152,186,5.0
20420,596,3.9
27698,1121,5.0
12321,285,5.0
19365,1109,3.7
39520,591,5.0
7358,1174,3.9
15489,414,3.4
37974,847,4.2
34727,914,4.5
26161,848,3.3
2021,100,3.9
11643,890,3.8
34425,972,3.6
37343,419,4.1
9729,73,2.4
5213,320,4.1
17272,595,4.3
3592,970,3.3
29154,14,4.2
43038,580,4.2
19663,813,3.6
24121,281,4.5
2823,313,3.6
40333,431,4.9
23545,379,3.3
36318,823,3.4
8517,488,2.8
18997,390,4.8
23225,151,4.5
6539,874,4.7
22914,1033,4.2
23593,754,3.4
35365,883,2.2
14199,714,4.8
14208,76,4.4
27709,460,4.0
24027,106,4.8
6338,56,4.9
6747,235,3.3
19999,169,3.5
15428,956,4.9
23048,1174,3.2
13101,976,3.9
38708,580,4.1
4731,457,4.1
16494,255,3.9
7729,269,3.8
28765,628,3.9
7486,358,3.9
203,848,5.0
34418,1159,4.0
27779,631,3.2
36779,713,3.2
22828,398,3.6
9725,1102,4.9
17585,320,5.0
24943,1134,4.6
42829,568,4.5
9788,968,3.8
26161,581,4.0
37498,695,4.3
14800,907,2.7
4521,835,4.0
17572,172,3.8
15277,527,4.9
9123,907,3.2
16024,86,3.9
22708,374,4.7
32136,364,4.6
14667,1004,4.1
26413,433,4.2
29116,835,3.4
8987,145,4.2
25869,179,3.3
20520,641,3.9
37517,334,4.7
11247,282,5.0
23898,419,2.0
11643,712,5.0
18389,112,3.3
33943,106,3.5
20680,148,4.5
30084,19,4.1
13956,1111,3.7
6684,119,3.1
10776,763,4.1
867,1106,4.8
20155,574,3.6
27820,881,4.9
14738,133,4.8
31857,1135,4.9
31334,1162,3.2
21016,1174,4.1
26852,345,4.0
13758,867,3.4
20467,550,4.4
8809,877,4.1
21170,733,2.9
21651,818,4.7
22350,174,4.6
26192,1019,3.1
30481,875,4.1
32764,353,3.2
25639,47,2.7
3596,620,4.3
28076,464,3.9
11453,251,3.2
12786,283,2.8
5302,1187,5.0
23677,277,3.6
15681,442,2.8
25129,859,4.7
27143,598,3.9
37992,79,3.1
5102,673,3.6
3910,178,4.4
13249,508,2.6
2871,1007,3.9
10456,643,3.7
38246,330,4.4
25643,186,4.3
34904,181,5.0
39133,543,3.6
31809,970,3.9
777,276,3.9
29386,548,3.4
26901,434,4.1
28919,997,4.6
842,781,3.9
28853,551,5.0
7342,533,3.3
3704,609,4.0
5812,883,2.7
37323,1099,3.6
37289,1047,5.0
27601,355,4.7
38723,286,5.0
35023,695,4.9
15058,1015,3.5
33545,790,3.3
17938,1012,3.6
29502,662,5.0
41619,624,4.3
3084,838,3.6
17470,581,3.8
23598,73,3.2
16170,661,5.0
39839,933,4.3
1604,950,4.2
23952,196,4.9
11875,609,5.0
992,920,4.5
14375,184,3.5
33009,1191,3.0
32910,128,3.5
21557,1148,3.8
37358,400,4.2
9691,1073,2.7
39771,841,3.6
37496,912,4.2
16924,653,3.9
14401,500,3.5
5737,945,3.2
41471,467,3.2
5334,928,3.1
17868,415,4.7
3079,925,5.0
42373,250,4.2
31494,793,3.9
34690,547,4.3
13356,1056,4.4
18578,1061,4.5
40892,729,4.0
1859,221,4.7
12568,565,4.5
19985,247,4.8
25846,527,4.4
4454,703,4.6
37809,129,4.7
16873,1023,4.0
18141,32,2.5
14262,54,4.2
3111,414,5.0
7449,869,2.7
21963,598,3.7
40007,946,3.5
34227,411,4.5
26850,659,2.9
34042,968,4.1
1592,221,5.0
22754,544,3.3
501,817,3.7
6250,370,4.0
40634,1093,4.5
3230,974,5.0
21583,248,4.7
28750,275,4.6
24110,835,4.3
24941,457,5.0
31040,901,3.4
32583,184,4.1
4282,87,4.0
21573,1177,5.0
23627,891,3.5
12242,705,3.0
18092,102,4.0
3513,814,3.9
14224,102,3.8
1055,601,3.0
28854,542,2.8
213,926,2.2
9334,484,4.9
41674,43,2.9
20736,937,4.5
33353,441,4.4
23065,371,3.1
11711,748,1.7
42818,668,2.9
23160,330,2.5
42583,1035,3.7
37086,935,4.7
35393,1090,3.8
22585,415,4.9
8850,667,4.9
23840,443,2.7
8836,146,5.0
16284,67,4.2
17134,893,3.7
36623,112,4.7
14038,258,3.4
32494,654,3.8
6740,589,4.0
37777,797,4.4
23674,67,3.2
22598,882,4.4
35083,433,4.3
2499,1012,3.8
32666,72,4.5
14838,379,4.0
34801,572,4.1
11111,31,5.0
27122,1046,2.3
33486,811,3.8
33462,447,3.5
17818,462,4.4
14417,580,2.5
24996,274,3.5
14732,67,4.5
38277,452,3.6
28460,1087,4.5
652,506,3.9
35358,331,4.5
29740,464,3.2
33983,134,3.9
3069,874,3.1
18194,866,2.8
13345,941,4.2
16628,1078,3.8
2513,653,2.7
42301,1148,5.0
37068,590,3.4
11969,786,5.0
30454,663,5.0
21411,494,4.6
12197,863,4.0
8350,424,5.0
42469,433,5.0
20158,394,3.4
25356,763,4.0
20876,571,4.6
5075,528,3.1
11793,854,4.3
12513,186,3.9
24825,983,4.4
37831,192,4.1
8086,1011,4.3
32801,871,4.3
39929,959,5.0
2805,833,4.5
40497,279,4.1
7585,369,4.4
32627,863,4.0
25834,801,3.6
31564,557,4.9
29807,805,2.8
41195,122,5.0
11145,654,4.0
13825,694,3.6
24689,1031,4.3
24654,718,4.8
24577,612,3.2
22460,320,4.5
31999,652,3.4
35725,446,3.6
14379,652,4.8
11761,430,4.5
38316,755,3.5
4247,545,4.7
13984,249,4.9
17225,586,4.9
42833,861,4.3
4468,274,4.1
17505,359,3.4
17931,325,2.0
1761,1105,5.0
32671,1113,4.7
7196,695,4.3
41023,622,4.6
39677,106,3.9
30233,315,4.9
35350,58,4.5
10737,607,4.4
37996,151,5.0
42659,724,4.5
18642,831,3.7
38906,580,4.1
23843,1183,3.6
30636,975,3.6
40895,1177,4.8
39820,187,4.2
27221,94,3.5
3979,832,4.8
9644,407,2.9
29398,832,4.9
5768,405,5.0
14329,268,2.8
39471,479,4.2
30208,1156,4.3
20515,462,3.7
38633,196,5.0
5986,154,2.9
14350,0,4.5
1949,1025,3.9
19396,923,4.5
2581,310,2.7
11178,259,3.7
1902,17,2.4
30224,380,4.1
15721,160,4.9
16962,760,3.2
13692,454,3.7
261,45,4.1
30022,256,3.8
12572,1023,2.5
11696,618,4.9
34760,873,3.3
18658,226,3.8
29609,937,4.6
3040,497,5.0
40303,668,3.5
39836,647,4.3
34710,195,3.5
24000,4,4.4
3141,152,3.3
22665,1054,4.5
26908,92,3.9
34946,205,4.7
14211,399,4.1
36584,658,3.8
5295,539,4.5
15325,425,4.7
19149,462,1.9
18695,953,3.5
40514,890,4.3
23603,698,3.6
14858,626,4.1
15551,178,2.8
18177,163,5.0
38702,117,4.0
6833,427,4.8
25703,1068,3.8
39431,1103,3.4
33975,84,3.3
14323,214,4.3
21729,303,4.7
5591,421,4.5
28124,39,2.1
27981,1118,4.0
22486,1097,5.0
3543,664,4.4
33013,419,3.8
29007,1012,3.7
10769,3,3.9
1018,295,5.0
40835,1081,3.9
27786,817,5.0
35769,416,2.9
37568,834,5.0
691,445,4.7
40730,181,4.1
12793,271,4.0
4436,1024,2.8
31938,877,3.4
7040,510,4.5
42813,499,3.6
1296,697,3.9
13331,459,2.5
32611,424,4.9
41833,739,4.7
14567,1010,3.9
9858,497,3.4
1175,1093,3.1
12128,337,4.0
36021,670,2.9
6986,70,2.7
37763,745,5.0
23243,1039,3.4
37575,589,4.6
27023,343,4.9
4624,1016,4.4
85,782,4.5
10411,733,2.0
9819,979,4.2
14543,961,3.1
33599,164,4.2
36502,961,5.0
23727,320,3.7
957,554,4.6
28871,140,2.4
9835,358,4.8
20782,27,4.4
15327,219,5.0
35146,370,4.2
10459,1033,3.8
9852,1181,4.1
9389,898,3.8
2041,676,5.0
13248,125,4.4
31863,1068,4.2
24442,73,4.1
14536,232,3.7
41114,190,5.0
15074,322,4.4
4696,871,2.1
14545,172,3.9
32651,821,3.7
29167,1060,4.7
12681,1147,5.0
15289,891,3.8
34567,785,3.8
12985,25,3.3
3490,198,4.4
11081,485,4.2
20335,3,3.1
13609,260,3.7
20007,265,4.9
28580,1192,4.5
1414,1063,3.7
37956,847,2.9
24984,63,4.9
38087,433,4.4
33781,159,5.0
5099,1180,5.0
6865,383,2.9
14651,217,1.9
36647,196,3.9
11477,1156,4.3
9198,561,2.7
18994,823,5.0
201,673,4.2
13497,729,2.8
23701,818,3.7
36593,1105,5.0
15568,239,3.0
20321,982,5.0
3418,839,4.9
40062,236,2.7
639,484,4.4
33980,1138,4.8
16900,755,2.2
32704,832,3.4
23090,12,4.2
32993,340,2.7
27924,82,4.3
32287,621,3.2
41538,167,3.3
12297,147,3.1
5676,47,1.3
11372,630,4.6
10830,638,3.5
34805,283,4.8
15174,1062,4.1
14649,710,5.0
3630,1010,3.8
6584,327,5.0
15131,268,4.8
40041,41,3.5
27649,877,4.1
17111,638,4.9
9264,253,4.3
1,109,3.3
14913,48,4.7
6785,493,5.0
39635,758,4.8
10984,761,3.5
28206,1147,4.6
23897,985,4.5
42434,754,5.0
28010,780,2.5
38567,405,4.0
13210,419,3.6
38998,658,3.0
24524,883,4.5
40239,274,4.2
31970,212,3.4
35660,478,3.3
19173,415,3.3
15632,10,3.8
9549,460,3.3
2464,365,4.8
24137,790,5.0
31441,999,4.3
6192,180,4.0
1931,361,3.8
3989,321,3.5
16199,121,3.6
42158,136,4.0
11045,523,3.8
37073,404,5.0
36283,1016,3.7
25886,1123,3.3
11127,1057,4.1
15964,16,5.0
30697,173,4.0
5977,691,2.9
1147,80,3.5
11016,478,3.6
17352,625,4.5
5694,964,4.0
641,472,4.6
26136,652,3.3
633,1048,3.3
12025,1024,4.7
1542,732,5.0
11460,1035,4.2
37468,148,3.7
9880,438,2.1
1497,703,4.1
34708,565,5.0
12580,926,4.3
5054,74,4.5
29246,313,4.2
36694,1179,4.8
19155,289,4.3
31420,10,4.0
8586,655,4.1
10261,349,3.2
18324,426,4.2
23127,13,4.1
3929,961,3.8
26835,784,3.7
12089,274,3.8
37964,187,4.8
37788,816,4.9
34309,524,4.0
23422,17,3.4
34472,34,3.7
38652,805,4.3
17066,534,4.1
30623,485,4.4
21727,150,3.9
17820,344,3.9
26769,595,4.3
5736,314,4.3
22563,548,4.1
33768,468,3.9
37165,1045,3.0
40152,407,4.7
22474,769,5.0
29835,1091,4.3
7946,683,4.3
2986,17,3.3
21253,391,4.4
5043,519,4.2
35900,700,3.2
22642,428,4.0
9843,758,3.9
19781,1062,4.6
19248,91,5.0
33926,667,4.0
15725,35,3.5
24127,184,4.2
26146,699,3.5
36973,480,3.8
18548,736,5.0
13369,412,4.4
3668,82,3.7
28479,93,3.4
39332,1128,3.3
30192,860,3.3
33048,499,3.2
18496,850,4.9
37712,1096,3.3
25894,924,3.7
279,421,4.0
10478,838,2.5
10617,380,3.9
4963,205,4.5
28576,898,2.7
8203,781,5.0
18533,77,4.8
7343,661,3.1
38065,415,3.6
32133,793,3.5
897,853,4.3
11000,75,3.0
15717,1078,4.2
42266,19,3.8
827,889,4.2
3217,80,4.6
32281,688,4.7
34832,124,3.3
14649,865,4.5
15885,362,4.1
37857,208,4.6
37522,988,3.1
30936,1007,3.6
33233,390,3.5
3906,561,3.8
26542,481,4.6
15865,900,4.2
39033,404,4.7
7615,1009,3.8
29293,221,3.4
31009,602,3.8
36580,499,3.8
4339,934,4.5
14040,220,2.8
42029,135,4.3
20578,457,4.1
11300,1153,4.6
13678,504,5.0
32447,27,3.3
32395,457,4.2
796,530,3.3
36916,670,3.5
29869,1192,4.6
29939,502,4.1
8060,50,3.2
42807,958,5.0
12292,758,4.7
3269,140,4.9
1235,1128,4.0
37922,661,4.0
1469,305,4.4
38205,355,4.0
481,965,3.3
36476,218,4.0
10434,526,3.1
1970,530,4.1
1316,142,3.0
12877,338,3.9
5412,1112,3.9
24795,441,2.7
38252,639,4.3
22072,762,2.4
30053,259,4.0
21279,460,4.4
29206,220,2.2
28591,334,5.0
39367,1195,3.0
20469,871,4.6
23025,640,4.2
4435,1147,3.3
1442,259,3.8
41566,658,3.0
15542,681,4.7
27515,664,5.0
13939,954,4.3
32386,284,3.5
13044,191,4.0
20778,256,3.7
4992,662,3.6
26207,1013,4.1
4423,1105,4.0
25036,756,3.7
22329,353,4.4
2430,526,3.7
7276,735,3.2
42766,698,4.0
23511,13,3.9
18775,946,2.2
42392,634,4.2
20420,1055,5.0
24249,205,4.0
36353,1,4.8
11144,893,4.9
11284,193,3.7
15166,444,3.6
19523,286,5.0
16835,334,3.4
27704,368,5.0
9847,106,3.2
1473,66,4.2
26368,1148,3.5
2249,277,5.0
24150,238,3.0
15323,1142,4.8
20870,501,3.1
537,562,4.9
11893,666,5.0
24795,34,4.7
18961,1036,4.4
8376,770,2.2
19233,1106,4.0
31604,852,5.0
30540,695,3.1
35829,566,4.5
18792,1076,4.7
30126,989,5.0
15515,1165,5.0
17720,74,4.1
25449,667,4.0
3673,663,2.8
30809,703,3.8
42903,1012,5.0
38469,1081,3.3
41339,235,2.8
35410,916,3.8
33995,1118,4.3
10693,662,2.7
30720,1123,5.0
23521,227,4.7
4865,721,4.0
8661,654,5.0
27543,784,3.7
882,42,3.5
3082,950,3.1
845,1072,4.0
13731,156,5.0
6228,250,3.8
30724,41,5.0
7169,991,3.6
4873,937,3.0
32225,1003,3.1
21830,81,3.8
42872,799,2.4
15391,1138,4.1
22273,761,3.6
31562,433,4.2
24141,651,5.0
21318,718,3.5
21881,1114,2.5
986,450,2.1
18996,538,3.7
8002,316,4.5
40374,729,3.3
18045,981,3.9
5377,844,3.8
11930,368,5.0
21362,240,4.0
12320,97,2.4
24956,968,3.3
7825,506,3.3
41361,283,3.0
1705,169,3.2
31899,979,4.2
24931,214,3.2
25446,23,3.4
38955,403,2.9
43204,141,4.7
15888,987,4.5
20671,346,5.0
17271,614,3.3
11685,985,4.5
25091,281,3.4
3447,1010,3.7
7122,107,5.0
31219,557,4.3
16327,1158,2.5
35103,973,5.0
35151,1086,3.9
34613,484,4.1
35138,705,4.3
27822,727,4.2
5469,40,2.6
20202,1037,5.0
2616,425,4.2
3305,583,4.0
11348,653,4.2
14081,223,3.8
341,514,4.5
40536,890,5.0
34434,634,4.0
5948,202,3.9
13596,393,3.1
1714,589,2.6
22183,487,4.6
33300,546,5.0
21658,447,4.7
3041,886,4.0
22237,790,4.1
36162,158,2.2
12470,457,4.3
265,354,5.0
34491,504,4.2
27339,1008,4.7
36177,841,5.0
37381,255,4.2
17755,1158,3.0
42696,325,2.8
34998,581,4.2
13961,1018,4.5
15753,29,4.6
7094,755,4.0
6445,582,3.9
18034,514,2.9
24557,164,5.0
39981,563,3.4
27003,590,5.0
5076,112,4.1
15438,1070,2.6
30168,211,4.0
5212,552,5.0
21235,132,4.1
11596,696,4.4
40791,1018,3.9
24569,694,2.4
17043,1046,4.1
2005,532,4.1
6185,590,3.5
29430,310,4.3
25196,865,5.0
39086,570,4.5
5899,163,3.5
19064,948,4.0
9147,676,4.2
17912,799,4.2
35574,1099,3.7
35886,1171,3.6
20322,4,4.4
26165,46,4.0
28433,119,5.0
2062,702,4.0
3661,343,4.6
9163,25,4.4
21213,951,3.0
32256,1076,4.3
5611,226,4.5
3789,737,4.8
30970,976,5.0
27794,913,4.7
17001,546,4.2
25661,233,4.1
37466,1186,5.0
17997,645,4.1
5910,700,5.0
40584,729,3.0
31145,406,4.5
19358,1148,4.9
33790,196,3.8
15130,1144,4.4
10197,653,3.6
9120,798,4.2
30145,301,4.1
3979,398,3.2
39682,297,5.0
407,979,3.8
1152,1152,4.0
22043,45,3.7
5259,406,3.9
38796,710,4.2
27885,1153,4.4
31633,686,3.0
32433,1134,4.0
18449,1067,2.9
13262,820,4.0
26044,709,4.6
43009,927,4.4
31699,118,3.9
22438,736,5.0
86,520,5.0
42893,88,3.6
1606,268,3.9
11590,1107,2.5
40676,797,3.6
16855,467,5.0
12242,1009,3.3
8805,608,3.3
34936,178,4.7
35214,280,3.7
8260,967,2.6
17363,1071,5.0
3855,290,4.4
30072,160,4.6
12005,748,3.1
25942,833,3.2
36956,724,5.0
13645,743,2.6
3843,772,3.9
30286,476,2.2
19170,207,5.0
35593,134,4.2
11423,983,4.6
37328,1149,4.9
11307,727,3.3
21461,215,3.6
8077,855,5.0
17023,949,3.3
9901,1123,4.0
4460,885,4.6
15545,356,4.9
27107,35,5.0
15494,392,5.0
7172,601,5.0
12474,983,3.8
84,169,4.3
24735,239,4.2
17969,636,4.2
4732,387,4.3
41538,792,3.9
37367,712,3.7
10090,1125,3.5
28227,862,4.0
15197,1120,3.9
32648,145,4.3
31136,720,3.2
32535,1172,5.0
20924,586,2.8
19571,1147,4.5
22466,433,4.7
132,964,4.5
13165,691,4.1
21162,358,3.7
20848,311,4.3
27338,769,4.1
36579,1171,3.4
11682,866,3.7
40530,983,4.5
23380,821,3.9
42329,484,4.7
2018,763,4.8
23835,485,4.4
2653,173,3.9
4853,1027,3.2
1243,915,5.0
42336,811,2.7
35805,445,3.9
13094,814,4.1
10662,522,4.2
37655,518,4.7
17558,970,3.0
26549,69,2.5
42450,1198,4.3
20091,1168,3.8
26922,1028,3.6
15271,741,3.8
42936,1037,4.7
27581,989,2.8
31028,119,2.8
40074,114,4.6
16024,613,4.3
8314,406,3.5
3887,137,4.4
39860,1060,3.8
31558,798,3.7
25603,1000,3.1
41144,25,4.2
26441,493,5.0
35978,151,5.0
25676,1105,4.9
24121,337,4.4
1038,370,3.7
30251,268,5.0
6938,493,4.1
42816,516,4.2
37437,248,4.8
28290,576,5.0
9884,120,3.8
2428,432,3.5
12363,347,3.3
17137,379,3.6
24022,1179,3.8
5724,479,3.6
39170,611,3.5
36821,340,3.9
26162,180,3.8
17499,572,4.2
15138,1075,3.3
34952,1011,2.8
17,193,3.6
40104,769,4.9
5175,1009,4.9
15597,481,5.0
10680,582,3.7
39236,628,3.6
29470,802,3.2
14367,784,5.0
28731,334,4.9
30511,1069,5.0
33906,766,5.0
33555,580,3.7
35083,1041,4.2
29746,1063,3.1
36039,199,3.9
38851,1051,4.0
20388,824,4.2
41949,178,4.9
41074,987,5.0
38582,631,4.6
19770,249,2.7
21918,616,4.6
4915,509,3.9
11765,771,4.6
11971,781,2.4
32239,1189,4.4
35222,628,5.0
39705,424,3.7
4204,62,2.1
3236,1004,4.6
26517,103,3.1
33432,283,4.4
40363,587,4.0
40795,228,5.0
13018,550,4.1
17190,748,3.5
22239,463,4.8
38697,633,4.3
40065,19,4.0
23882,613,4.0
21194,1023,4.5
9978,1157,4.1
15764,1132,3.9
3370,657,4.3
41902,752,4.2
25197,458,4.4
39706,371,2.7
26402,676,3.7
18380,1111,3.0
14600,437,2.9
34884,289,3.7
4945,603,3.5
7300,831,5.0
35245,928,4.6
9359,45,4.3
22266,109,4.7
35853,304,3.1
3565,508,2.4
35199,878,3.1
25823,698,4.0
19240,146,4.9
16225,404,3.5
16277,1053,3.5
32490,142,4.1
40701,217,4.9
16985,841,3.2
7381,422,5.0
36438,1183,2.4
24133,713,5.0
34457,1083,2.6
12404,826,4.2
2432,815,3.6
20811,917,3.6
20632,1095,4.2
21178,739,4.9
28989,239,3.6
34669,948,5.0
20452,931,3.4
39394,1110,3.6
30225,915,5.0
20940,848,5.0
38244,56,4.3
24438,945,3.5
3973,269,4.5
9045,1,5.0
27938,67,5.0
17648,277,3.7
1038,11,4.5
10005,613,4.3
31094,382,4.1
20654,106,4.2
15677,608,4.3
13424,957,4.9
43158,490,3.3
795,295,5.0
22256,543,4.0
7659,230,4.1
19412,412,3.9
18422,949,2.4
38365,497,4.6
2444,253,3.9
29915,1181,2.9
22499,141,3.4
2266,493,4.9
3804,1112,3.4
36806,1096,4.0
30465,724,2.3
6576,662,5.0
2219,910,3.4
18601,1128,3.3
39739,837,3.9
39014,658,3.4
3505,379,5.0
27896,847,5.0
8299,278,4.5
17564,668,4.2
29881,754,4.5
31540,250,3.5
21718,1163,3.7
16195,488,3.6
36394,841,5.0
16562,56,4.6
29142,448,5.0
7751,617,5.0
37100,232,3.4
11538,242,4.7
1537,1169,3.8
14838,521,5.0
32772,880,2.7
35910,76,4.4
831,816,3.2
31867,178,4.5
13463,602,2.8
41021,702,4.8
31218,1066,3.1
32404,875,3.4
34057,148,3.2
26524,984,4.2
13161,1096,4.6
341,877,2.3
40422,217,4.8
35316,856,3.3
39598,1012,3.5
2128,1010,4.3
35863,501,4.1
2469,1073,4.1
38990,475,3.7
29596,905,3.3
622,310,1.4
7695,551,4.5
30302,366,3.2
30589,274,5.0
35748,247,2.8
19476,593,5.0
34207,1019,3.2
9658,1180,2.7
13000,718,4.1
10894,1190,4.1
7052,458,3.3
31873,847,4.4
32728,996,2.3
7009,150,2.0
23000,1123,3.2
39124,149,3.8
30976,64,3.5
36341,966,2.8
23283,1058,3.5
12434,358,3.0
665,319,4.5
23615,637,4.0
36266,1024,4.3
38077,1020,3.8
4789,489,5.0
37451,907,5.0
42667,681,3.3
23933,635,3.2
16154,222,4.7
29554,301,5.0
34175,280,3.5
9284,826,3.2
8830,501,4.9
11547,1093,4.6
19358,887,3.7
36847,253,5.0
13160,671,3.5
22514,885,4.6
42003,85,5.0
33749,1115,3.2
33731,527,2.9
10618,1039,4.7
23781,575,2.6
22663,292,3.9
4011,1111,4.1
28022,930,3.7
17967,576,3.1
8964,280,4.4
27043,549,3.9
42259,29,4.7
27382,569,2.9
12115,597,3.1
7850,290,3.9
34389,536,4.5
11866,145,4.4
8380,712,3.5
42106,601,5.0
30082,382,4.8
38613,475,5.0
31850,320,4.0
20426,574,3.0
34308,433,4.7
10124,229,4.0
16875,1135,4.1
41627,241,4.9
20140,397,3.0
20651,623,4.5
13553,285,4.3
36737,764,4.5
13696,859,4.4
39588,821,4.2
16472,1017,3.8
3912,763,4.3
25541,300,3.6
12300,766,2.8
1331,139,5.0
5187,647,3.6
11302,424,3.7
15362,1144,4.9
13281,661,2.1
22923,601,2.6
42376,1047,5.0
35745,178,3.9
561,1042,4.6
39157,127,5.0
24414,204,3.1
32363,1138,4.0
10006,490,2.5
29065,650,4.5
42907,427,4.5
23040,293,5.0
13734,298,4.6
42606,926,4.7
18874,1133,4.2
42418,676,5.0
6626,376,4.2
32554,1175,3.8
16582,735,5.0
31982,271,4.5
1832,556,3.9
1870,703,2.8
16149,735,2.6
27253,236,3.5
15354,369,3.7
10080,560,2.6
3566,7,3.4
38572,1170,5.0
19928,301,2.6
22881,683,3.3
2111,1031,3.4
13195,301,4.0
26433,373,4.2
11228,754,4.0
10681,905,3.3
22372,336,3.8
2655,272,4.4
35535,949,2.3
11739,512,4.9
7576,493,3.4
38018,38,4.8
19865,791,4.1
27522,242,3.5
3239,859,3.7
23239,1162,5.0
229,1027,3.6
5911,437,4.0
5865,424,3.6
33299,148,3.8
26695,823,3.4
10417,886,4.6
26909,512,4.4
14338,85,3.3
31249,901,3.9
6803,205,4.5
19891,964,3.6
997,580,4.3
28869,535,4.9
15679,580,5.0
14485,336,3.5
21992,1115,3.8
8972,187,3.9
9036,401,3.5
6440,238,4.7
22763,427,2.8
24685,991,3.7
12730,1102,2.8
33123,298,4.0
4559,21,2.9
1380,1023,5.0
39364,997,4.5
19872,815,2.9
28062,254,5.0
33220,691,4.8
3045,1181,3.4
38588,700,4.3
20454,349,2.7
42218,715,3.6
4309,884,3.0
29616,347,3.3
33774,331,4.7
33741,562,3.6
34057,823,5.0
26821,161,3.4
31031,67,4.6
3540,325,3.6
22990,757,3.4
31877,229,3.5
6994,860,3.8
18354,247,2.4
21870,921,3.9
37166,376,4.8
3070,46,3.4
22194,73,4.1
18874,598,3.9
8239,1195,3.2
18076,112,4.2
34876,151,3.8
36313,41,5.0
29709,932,4.5
10909,337,4.8
19117,434,5.0
36588,556,3.6
41730,908,4.6
36285,193,3.1
39563,997,4.9
15238,901,4.7
15124,312,3.5
28290,230,5.0
38603,300,3.9
25015,872,4.9
901,326,4.6
32813,175,4.0
1971,800,4.7
25537,621,5.0
42523,993,4.3
38961,45,4.2
38123,359,4.2
26950,979,4.0
36423,115,4.5
31117,111,4.3
37777,773,3.6
40375,200,4.0
36742,328,3.9
21541,784,3.1
2307,1042,5.0
5725,323,4.2
21728,284,4.3
7016,1092,3.4
12965,79,3.7
19238,1027,3.0
39686,967,2.9
37552,384,4.1
8978,674,4.6
21539,1163,5.0
15005,496,3.3
5908,616,4.8
11743,1018,4.3
20671,1020,3.8
9232,667,2.6
2251,882,4.3
28583,603,3.7
34973,190,3.2
11928,772,3.6
21285,1007,2.9
37600,915,5.0
25300,451,2.7
22324,1030,3.4
32698,385,4.0
4411,1098,4.6
14067,771,4.6
16866,23,4.7
1401,436,5.0
35961,1055,3.8
23221,382,4.6
6725,779,3.5
13132,682,3.8
9112,889,5.0
18082,1007,4.7
15098,694,4.2
42751,564,4.8
2228,263,3.4
